time,E,N,U
1733985557.000000,0.686421,1.913572,25.626199
1733985558.000000,0.165332,1.938480,24.231576
1733985559.000000,0.196361,1.954959,23.764737
1733985560.000000,-0.146392,2.195421,22.750519
1733985561.000000,-0.299815,2.262218,21.862213
1733985562.000000,-0.519697,2.459450,21.048570
1733985563.000000,-0.598539,2.676662,20.021526
1733985564.000000,-0.362489,2.659264,19.917646
1733985565.000000,-0.049830,2.596350,19.965951
1733985566.000000,0.069004,2.497296,19.985592
1733985567.000000,1.023346,2.247040,19.084284
1733985568.000000,-0.235313,2.409715,18.596095
1733985569.000000,-0.190256,2.244907,18.738585
1733985570.000000,-0.525357,2.337779,19.184732
1733985571.000000,-0.541583,2.392414,20.228219
1733985572.000000,-0.525645,2.458008,20.315711
1733985573.000000,-0.258498,2.497298,19.832699
1733985574.000000,-0.472069,2.451534,19.933738
1733985575.000000,-0.545700,2.335103,20.006413
1733985576.000000,-0.325618,2.166545,20.398452
1733985577.000000,-0.110049,2.200158,20.167328
1733985578.000000,-0.064617,2.124145,19.647520
1733985579.000000,-0.128862,2.140786,19.502855
1733985580.000000,-0.055938,2.246329,19.224024
1733985581.000000,-0.072993,2.432778,18.949272
1733985582.000000,0.102401,2.688429,18.966045
1733985583.000000,0.017965,2.524492,18.944264
1733985584.000000,0.222529,2.608792,19.373035
1733985585.000000,-0.032212,2.526529,21.028373
1733985586.000000,-0.050778,2.363856,22.236162
1733985587.000000,0.042971,2.450854,22.144726
1733985588.000000,0.021892,2.648153,21.266349
1733985589.000000,-0.234296,2.817708,20.665547
1733985590.000000,-0.201740,2.820986,22.099559
1733985591.000000,-0.112654,3.013625,21.947375
1733985592.000000,-0.412164,3.039775,21.941126
1733985593.000000,-0.419707,2.992251,22.892179
1733985594.000000,-0.692020,3.302376,23.311944
1733985595.000000,-1.205081,2.855199,24.111532
1733985596.000000,-1.024992,2.109332,24.966105
1733985597.000000,-1.442200,2.469961,24.903707
1733985598.000000,-1.545908,3.032717,24.979131
1733985599.000000,-1.419029,3.215656,27.265874
1733985600.000000,-4.734837,5.162614,18.984415
